,prince,dickinson,beatles,bob-dylan,bjork,johnny-cash,disney,janisjoplin,kanye,bob-marley,leonard-cohen,ludacris,adele,alicia-keys,joni-mitchell,amy-winehouse,lorde,rihanna,Kanye_West,nirvana,cake,bieber,notorious_big,missy-elliott,dolly-parton,jimi-hendrix,michael-jackson,al-green,lil-wayne,lady-gaga,lin-manuel-miranda,nursery_rhymes,dj-khaled,radiohead,patti-smith,blink-182,Lil_Wayne,dr-seuss,r-kelly,drake,britney-spears,bruce-springsteen,nicki-minaj,kanye-west,paul-simon,nickelback,eminem,bruno-mars
0,0.4888985753059387,-0.15149745345115662,0.8662289381027222,0.3320496380329132,0.46463316679000854,-0.052685849368572235,0.6284233331680298,1.0158424377441406,0.39376282691955566,0.8557923436164856,0.41629558801651,0.22503569722175598,0.9621696472167969,0.9743576049804688,0.08923931419849396,0.46639731526374817,0.7607188820838928,0.6086692214012146,0.11613883823156357,0.45581960678100586,0.35449373722076416,1.3292217254638672,0.269736647605896,0.4429559111595154,0.5408494472503662,0.4660474359989166,0.8097553253173828,1.2878562211990356,0.18590117990970612,0.7397505044937134,-0.2569136917591095,0.1925906538963318,0.22617194056510925,0.4806362986564636,0.572421669960022,0.6078709363937378,0.22673079371452332,0.386391818523407,0.7990794777870178,0.4046294391155243,1.1805419921875,0.40760573744773865,0.4570710062980652,0.12158894538879395,0.25436264276504517,0.4926014840602875,0.34282398223876953,1.0139846801757812
1,1.6103407144546509,0.7487713694572449,1.2410608530044556,1.2559250593185425,1.0782119035720825,1.1977508068084717,1.0760416984558105,0.8493921756744385,1.1281113624572754,0.9465358257293701,0.9904668927192688,1.4000523090362549,1.4581754207611084,1.2234477996826172,1.106325387954712,1.1874748468399048,1.4378045797348022,1.3373464345932007,1.0694630146026611,1.2824229001998901,1.469246506690979,1.2768553495407104,1.2065174579620361,1.4081141948699951,0.9794535636901855,1.188737154006958,1.1886917352676392,0.975836455821991,1.221665382385254,1.306032657623291,0.9073849320411682,0.6806408166885376,1.2407745122909546,1.3675733804702759,1.2610262632369995,1.6552318334579468,1.163294792175293,1.2075767517089844,1.2374062538146973,1.2622437477111816,1.3983535766601562,1.339309573173523,1.2051297426223755,1.0698305368423462,0.9980722665786743,1.3660880327224731,1.2957700490951538,1.3220528364181519
2,-1.9360977411270142,-1.6364774703979492,-2.3772637844085693,-1.8912416696548462,-2.123816967010498,-2.158008575439453,-1.888964295387268,-2.3103408813476562,-2.19390606880188,-2.2627744674682617,-2.11647629737854,-2.0840799808502197,-2.622706890106201,-2.555471181869507,-2.2043583393096924,-2.2190101146698,-2.085026264190674,-2.536740303039551,-2.105006456375122,-2.3328590393066406,-2.3607089519500732,-2.54331374168396,-2.0039641857147217,-1.890259027481079,-2.3823678493499756,-2.265498399734497,-2.2049593925476074,-2.733126401901245,-2.174367904663086,-2.3396480083465576,-1.6444404125213623,-1.43025803565979,-2.0065882205963135,-2.5014195442199707,-2.1740763187408447,-2.7850468158721924,-2.1492254734039307,-2.1807661056518555,-2.3521201610565186,-2.181932210922241,-2.494426727294922,-2.4762895107269287,-2.033451795578003,-2.097285032272339,-2.3031764030456543,-2.186932325363159,-2.072237014770508,-2.3569698333740234
3,-0.821185290813446,-0.19222284853458405,-0.8166322708129883,-0.467426598072052,-0.40655121207237244,-0.02567487396299839,-0.7097049951553345,-1.149755835533142,-0.3946656584739685,-0.30979621410369873,-0.5879530310630798,0.11042384058237076,-0.7269471287727356,-1.058570384979248,-0.2523874044418335,-0.5785991549491882,-0.7268551588058472,-0.8469135165214539,-0.6457628607749939,-0.3790021538734436,-0.15233519673347473,-1.177042841911316,-0.07912768423557281,-0.15900960564613342,-0.8684552907943726,-0.5507161021232605,-0.8262748122215271,-1.4061044454574585,-0.3948345184326172,-0.9952681660652161,-0.025952477008104324,-0.2778804302215576,0.04565027728676796,-0.1503729671239853,-0.23202793300151825,-0.5657997131347656,-0.4345453977584839,-0.38795411586761475,-0.8811365962028503,-0.5017774105072021,-1.125783085823059,-0.479957640171051,-0.3291499614715576,-0.6498578190803528,-0.5533104538917542,-0.3869556486606598,-0.24073320627212524,-0.7482383251190186
4,-0.3717041313648224,0.9940152764320374,-0.14979732036590576,0.6472070217132568,0.3772068917751312,0.43012338876724243,0.2800714373588562,-0.5089915990829468,0.1160525381565094,-0.12565147876739502,0.4122122824192047,0.007653204258531332,0.10790552943944931,-0.048184581100940704,0.4756065607070923,0.0012056565610691905,-0.1380828320980072,-0.1669086515903473,-0.13649235665798187,0.2495317906141281,0.19881634414196014,-0.42663678526878357,-0.28372442722320557,-0.43297094106674194,0.3086126744747162,-0.11023920029401779,0.009211549535393715,-0.33036109805107117,-0.6358444690704346,-0.5305191874504089,0.7897014021873474,0.04152214527130127,0.13248397409915924,0.4252544939517975,0.32459473609924316,-0.038925494998693466,-0.6287572979927063,-0.15832774341106415,-0.03979866951704025,-0.022557174786925316,-0.3425953686237335,0.28004154562950134,-0.2742021381855011,-0.13644114136695862,0.7172781825065613,0.2021653652191162,-0.023634906858205795,-0.4438856840133667
5,0.5687423944473267,0.21658030152320862,0.505694568157196,0.5295354127883911,0.2530255615711212,0.4437759220600128,0.3932300806045532,0.7391825318336487,0.47862064838409424,0.578872561454773,0.5169536471366882,0.29502421617507935,0.6403821110725403,0.5699895024299622,0.26989632844924927,0.5545374751091003,0.3791787028312683,0.511135458946228,0.4362751245498657,0.5169304013252258,0.3539089858531952,0.7370176315307617,0.3775954842567444,0.36462369561195374,0.4805017411708832,0.44276678562164307,0.6007779240608215,0.6993879079818726,0.2866954207420349,0.4382133185863495,0.8784037232398987,4.9786034651333466e-05,0.6221145987510681,0.3765605390071869,0.4896349310874939,0.7005050778388977,0.250450074672699,-0.013056693598628044,0.5243244767189026,0.6563943028450012,0.6849097013473511,0.5782846212387085,0.6366204619407654,0.4411003291606903,0.4731817841529846,0.7534305453300476,0.567186713218689,0.4238266348838806
6,0.5921465158462524,0.9106723666191101,1.0363006591796875,1.4204411506652832,0.7677438259124756,0.9412429928779602,0.8165798187255859,0.6090465188026428,0.7513499855995178,0.7367081642150879,1.2957351207733154,0.45970505475997925,1.4531432390213013,1.0518932342529297,1.2460092306137085,1.1241326332092285,1.071650743484497,0.9864888191223145,0.9427781105041504,0.9809096455574036,0.9703918099403381,0.8619384169578552,0.6505405902862549,0.18754422664642334,1.1709442138671875,0.8562958240509033,1.1454633474349976,1.1939018964767456,0.613064169883728,0.7803887128829956,1.2265297174453735,0.020106371492147446,0.5276466012001038,1.0175150632858276,0.8370011448860168,1.247955083847046,0.6202327609062195,0.3538911044597626,0.9266425371170044,0.8901185393333435,0.7655218839645386,1.019750714302063,0.3915131390094757,0.9426903128623962,1.2096831798553467,1.0788710117340088,0.7284683585166931,0.26327210664749146
7,2.039964199066162,2.5471973419189453,2.3245232105255127,2.506375789642334,2.155992031097412,2.9571783542633057,2.244312286376953,1.1153268814086914,2.0760130882263184,1.631494402885437,2.4954261779785156,2.182647943496704,3.093404769897461,2.3104946613311768,2.867009401321411,2.6370368003845215,2.583928346633911,2.144233465194702,2.387310266494751,2.5258948802948,2.714472532272339,1.8739402294158936,2.197288751602173,1.848284125328064,2.63901686668396,2.2992372512817383,2.101412057876587,1.63870370388031,2.1098854541778564,1.9261983633041382,2.3271636962890625,1.6198385953903198,1.9693233966827393,2.9752118587493896,2.440545082092285,2.224447011947632,2.129155397415161,2.5124058723449707,1.9818856716156006,2.1353371143341064,2.0204005241394043,2.5851733684539795,1.7571988105773926,2.379702568054199,2.518552780151367,2.769313335418701,2.2827391624450684,1.6707638502120972
8,-1.7352598905563354,-1.0526453256607056,-1.7433987855911255,-1.6662697792053223,-1.4220186471939087,-1.284077763557434,-1.6667778491973877,-1.6094714403152466,-1.529624342918396,-1.673469066619873,-1.5126796960830688,-1.7120296955108643,-1.9636247158050537,-1.8044222593307495,-1.4399917125701904,-1.6187411546707153,-1.887937068939209,-1.6641950607299805,-1.4810389280319214,-1.6210120916366577,-1.7294265031814575,-1.6728864908218384,-1.5478932857513428,-1.6895620822906494,-1.4915883541107178,-1.5889003276824951,-1.4599874019622803,-1.724898338317871,-1.5717713832855225,-1.5730886459350586,-1.5325719118118286,-1.0263365507125854,-1.592791199684143,-1.7959847450256348,-1.6183133125305176,-1.0153330564498901,-1.5285836458206177,-1.9896860122680664,-1.7831754684448242,-1.7108736038208008,-1.723833680152893,-1.3874741792678833,-1.5263506174087524,-1.4803365468978882,-1.2357391119003296,-1.636519193649292,-1.7452713251113892,-1.628579020500183
9,0.742875337600708,0.2954079508781433,0.9075799584388733,0.8452843427658081,0.8130384683609009,1.3353444337844849,1.1218366622924805,0.9439647793769836,0.884799599647522,0.8550388216972351,0.9288595914840698,1.010925054550171,1.1674226522445679,1.101589560508728,1.3436665534973145,1.1059715747833252,1.0071423053741455,0.9106258749961853,0.772659957408905,1.177711844444275,1.0263972282409668,0.8929857611656189,0.7622752785682678,0.9244231581687927,1.1834235191345215,1.290013074874878,0.8374832272529602,0.8910374641418457,0.815199077129364,0.7454236149787903,0.6583752632141113,1.1055145263671875,0.8559424877166748,1.244276523590088,1.0365091562271118,1.334523320198059,0.776845395565033,1.6212133169174194,1.1505613327026367,0.9432909488677979,0.8898879885673523,1.264548897743225,0.8751746416091919,0.767299234867096,1.0658009052276611,1.0140786170959473,0.9425879716873169,1.137738823890686
